the_geom,OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
POINT (-122.400693205584 37.71202494065),23241,Blanken Ave&Tunnel Ave NE-NS/PS,BLKNTUN1,BLKNTUNL,3692,37.712019999999995,-122.40067999999999,0,TUNNEL AVE,BLANKEN AVE,NS,E,,0,10/29/2017 05:39:39 PM +0000,652591,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.478459225654 37.784245940704),23350,California St&19TH Ave NE-NS/BZ,CALI19A0,CALI19AV,3835,37.784241000000002,-122.47844599999999,0,19TH AVE,CALIFORNIA ST,NS,NE,BZ,1,10/29/2017 05:39:39 PM +0000,652399,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.424059218431 37.798607945731),25145,Van Ness Ave&Union St NW-NS/BZ,V N UNI0,V N UNIN,6832,37.798603,-122.424046,0,FILBERT ST,VAN NESS AVE,NS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,655703,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.446705213985 37.731485938503),24247,Monterey Blvd&Edna St SW-NS/BZ,MTRYEDN1,MTRYEDNA,5429,37.731480999999995,-122.446692,0,EDNA ST,MONTEREY BLVD,NS,SW,BZ,1,10/29/2017 05:39:39 PM +0000,653941,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.398933215026 37.800609947834),23780,The Embarcadero&Green St SW-FS/SI,EMBRGRE0,EMBRGREN,4518,37.800604999999997,-122.39892,0,GREEN ST,THE EMBARCADERO,FS,SW,SI,0,10/29/2017 05:39:39 PM +0000,653094,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.477623223328 37.765530939142),24168,Lincoln Way&19th Ave NW-FS/BZ,LWAY19AV,LWAY19AV,5309,37.765526000000001,-122.47761,0,19TH AVE,LINCOLN WY,FS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,654166,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.426833211459 37.733344940158),24842,Mission St&Bosworth St SW-FS/BZ,MISSBOS1,MISSBOSW,5580,37.733339999999998,-122.42681999999999,0,BOSWORTH ST,MISSION ST,FS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,655051,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.413533210277 37.737164941759),23679,Folsom St&Tompkins Ave NW-NS/PS,FOLSTPK1,FOLSTPKN,4701,37.737159999999996,-122.41352000000001,0,TOMPKINS ST,FOLSOM ST,NS,NW,,0,10/29/2017 05:39:39 PM +0000,653285,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.417643216507 37.791834945961),24226,Hyde St&Sacramento St SW-FS/PS,HYDESAC0,HYDESACO,5085,37.791829999999997,-122.41763,0,SACRAMENTO ST,HYDE ST,FS,SW,,0,10/29/2017 05:39:39 PM +0000,653907,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.449477220063 37.7734219419),23858,Hayes St&Clayton St SW-NS/BZ,HAYSCLT1,HAYSCLTN,4988,37.773416999999995,-122.44946400000001,0,CLAYTON ST,HAYES ST,FS,SE,BZ,1,10/29/2017 05:39:39 PM +0000,653215,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.434053214497 37.749814940987),23800,Castro St&25TH St NW-NS/BZ,CTRO25S0,CTRO25ST,4328,37.749809999999997,-122.43404,0,25TH ST,CASTRO ST,NS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,653118,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.444803213115 37.722866938468),25532,San Jose Ave&Ocean Ave SE-NS/SI,S.J.OCE1,S.J.OCEN,6275,37.722861999999999,-122.44479,0,OCEAN AVE,SAN JOSE AVE,NS,SE,SI,0,10/29/2017 05:39:39 PM +0000,656671,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.508733235191 37.832964942545),25710,Bunker Rd&Rifle Range SW-NS/SB,BUNKRIF1,BUNKRIFL,3808,37.83296,-122.50872,0,MCCULLOUGH RD,BUNKER RD,NS,SW,,0,10/29/2017 05:39:39 PM +0000,656982,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.49581822448 37.760849937372),23915,Judah St&Sunset Blvd SW-NS/SI,JUDASUN1,JUDASUNS,5225,37.760844999999996,-122.495805,0,37TH AVE,JUDAH ST,NS,SW,SI,0,10/29/2017 05:39:39 PM +0000,653701,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.394855205625 37.722899942021),23719,Fitzgerald Ave&Keith St S-FS/BZ,FITZKET0,FITZKETH,4648,37.722895000000001,-122.394842,0,KEITH ST,FITZGERALD AVE,FS,S,BZ,1,10/29/2017 05:39:39 PM +0000,653335,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.418588215395 37.77537294461),22752,11th St&Market St S-FS/BZ,11STMRK0,11STMRKT,3245,37.775368,-122.418575,0,MARKET ST,11TH ST,FS,S,,0,10/29/2017 05:39:39 PM +0000,651903,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.424918219647 37.80243594595),24866,Van Ness Ave&Chestnut St NW-NS/BZ,V.N.CHE0,V.N.CHES,6801,37.802430999999999,-122.424905,0,CHESTNUT ST,VAN NESS AVE,NS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,655484,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.405040215656 37.79613094689),23765,Kearny St&Jackson St SE-NS/BZ,KRNYJAC1,KRNYJACK,4822,37.796126000000001,-122.405027,0,JACKSON ST,KEARNY ST,NS,SE,BZ,1,10/29/2017 05:39:39 PM +0000,653439,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.406683208247 37.726804941132),23066,Bacon St&Goettingen St SW-NS,BACNGOT1,BACNGOTT,3688,37.726800000000004,-122.40666999999999,0,GOETTINGEN ST,BACON ST,NS,SW,FL,0,10/29/2017 05:39:39 PM +0000,652326,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.499923226739 37.771794937723),23584,Fulton St&40TH Ave SE-FS/BZ,FULT40A1,FULT40AV,4218,37.771789999999996,-122.49991,0,40TH AVE,FULTON ST,FS,SE,FL,1,10/29/2017 05:39:39 PM +0000,652855,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.412393207827 37.722714940435),24883,Woolsey St&University St NE-NS,WLSYUNI0,WLSYUNIV,6980,37.722709999999999,-122.41238,0,UNIVERSITY ST,WOOLSEY ST,NS,NE,FL,0,10/29/2017 05:39:39 PM +0000,655513,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.405984215972 37.79426794722),23292,Clay St&Grant Ave SE-FS/BZ,CLAYGRN1,CLAYGRNT,4018,37.794263000000001,-122.40597099999999,0,GRANT AVE,CLAY ST,FS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,652689,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.445489219017 37.770236942034),24076,Haight St&Masonic Ave NW-FS/BZ,HAITMSIC,HAITMSIC,4957,37.770232,-122.445476,0,ASHBURY ST,HAIGHT ST,FS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,653568,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.463688214485 37.714228936238),24720,Randolph St&Bright St SW-NS/PS,RNDOBRG0,RNDOBRGT,6175,37.714224000000002,-122.46367499999999,0,BRIGHT ST,RANDOLPH ST,NS,SW,,0,10/29/2017 05:39:39 PM +0000,655253,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.41202221709 37.797355946642),24481,Mason St&Broadway NW-NS,MASNBDW1,MASNBDWY,5356,37.797350999999999,-122.412009,0,BROADWAY,MASON ST,NS,NW,,1,10/29/2017 05:39:39 PM +0000,654822,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.487813221627 37.746364936697),25197,30th Ave&Rivera St NW-NS/PS,30AVRVR0,30AVRVRA,3528,37.746359999999996,-122.48780000000001,0,RIVERA ST,30TH AVE,NS,NW,FL,0,10/29/2017 05:39:39 PM +0000,655787,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.432640218263 37.783197943945),23708,Fillmore St&O'Farrell St SE-NS/BZ,FILLOFA1,FILLOFAR,4633,37.783192999999997,-122.432627,0,O'FARRELL ST,FILLMORE ST,NS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,653321,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.451311219289 37.764606941415),24410,Parnassus Ave&Shrader St SW-NS/PS,PARNSHR1,PARNSHRA,5894,37.764601999999996,-122.45129799999999,0,SHRADER ST,PARNASSUS AVE,NS,SW,,0,10/29/2017 05:39:39 PM +0000,654393,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.481353224086 37.772764939108),23523,Fulton St&22ND Ave NW-FS/BZ,FULT22A0,FULT22AV,4746,37.772759999999998,-122.48134,0,22ND AVE,FULTON ST,FS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,653055,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.396146211442 37.77632894633),26243,Townsend&5th St St N-MB/BZ,TOWN.5ST,,7776,37.776323999999995,-122.39613299999999,,04TH ST,TOWNSEND ST,,,,,10/29/2017 05:39:39 PM +0000,657695,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.487782225393 37.776092939546),25525,Balboa St&28TH Ave SW-NS/SB,BBOA28A1,BBOA28AV,3054,37.776088000000001,-122.487769,0,28TH AVE,BALBOA ST,NS,SW,,0,10/29/2017 05:39:39 PM +0000,656654,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.461083216988 37.74040493788),25668,Portola Dr&San Pablo Ave NE-NS,PORTPAB0,PORTPABL,6116,37.740400000000001,-122.46107000000001,0,SAN PABLO AVE,PORTOLA DR,NS,NE,,0,10/29/2017 05:39:39 PM +0000,656500,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.435893214027 37.740294940486),25462,Diamond Heights Blvd Gold Mine Dr NW,DHTSG M0,DHTSG MI,4368,37.740290000000002,-122.43588,0,GOLD MINE DR,DIAMOND HEIGHTS BLVD,NS,NW,FL,0,10/29/2017 05:39:39 PM +0000,656558,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.42116320887 37.713224938966),24870,1901 Sunnydale Ave SW-MB/SB,SUNY1901,SUNY1901,6568,37.71322,-122.42115,0,,SUNNYDALE AVE,MB,SW,,0,10/29/2017 05:39:39 PM +0000,655493,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.464172223026 37.781138941466),24596,Geary Blvd&6TH Ave NE-NS/BZ,GEAR 6A0,GEAR 6AV,4257,37.781134000000002,-122.464159,0,6TH AVE,GEARY BLVD,NS,NE,BZ,1,10/29/2017 05:39:39 PM +0000,654659,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.445376213036 37.720287938235),24062,Geneva Ave&Delano Ave N-FS/BZ,GNVADLN0,GNVADLNO,4879,37.720282999999995,-122.445363,0,DELANO AVE,GENEVA AVE,FS,N,BZ,0,10/29/2017 05:39:39 PM +0000,653535,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.475783219793 37.746674937617),23118,19th Ave&Rivera St SE-NS/BZ,19AVRVR1,19AVRVRA,3388,37.746670000000002,-122.47577,0,RIVERA ST,19TH AVE,NS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,652014,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.461497219551 37.756914939876),25322,400 Warren Dr E-MB/AB,WARNH401,WARNH400,6909,37.756909999999998,-122.461484,0,,WARREN DR,MB,E,AB,0,10/29/2017 05:39:39 PM +0000,656292,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.418694207551 37.711861939336),25932,Santos St&Brookdale Ave SE-NS/BZ,SANTBRO1,SANTBROK,6340,37.711856999999995,-122.41868099999999,0,BROOKDALE AVE,SANTOS ST,NS,SE,,0,10/29/2017 05:39:39 PM +0000,657196,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.40138121167 37.763508944608),23376,De Haro St&Mariposa St SE-NS/SB,DHROMAR1,DHROMARI,4357,37.763503999999998,-122.40136799999999,0,MARIPOSA ST,DE HARO ST,NS,SE,,0,10/29/2017 05:39:39 PM +0000,652441,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.450143213715 37.720394937651),23932,Louisburg St&Niagra Ave S-NS,LSBGNIA1,LSBGNIAG,5292,37.720389999999995,-122.45013,0,NIAGRA AVE,LOUISBURG ST,NS,S,FL,0,10/29/2017 05:39:39 PM +0000,653737,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.452639218182 37.753461940155),24617,Panorama Dr&Dellbrook Ave S-NS,PNRMDBR1,PNRMDBRK,5981,37.753456999999997,-122.452626,0,DELLBROOK AVE,PANORAMA DR,NS,S,,0,10/29/2017 05:39:39 PM +0000,654695,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.475293218987 37.739204936921),23161,19th Ave&Vicente St SE-NS/SB,19AVVCT1,19AVVCTE,3398,37.739200000000004,-122.47528,0,VICENTE ST,19TH AVE,NS,SE,FL,1,10/29/2017 05:39:39 PM +0000,652077,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.41051720633 37.712251939424),26069,Visitacion Ave&Schwerin St E-NS/PS,VISISHW0,VISISHWN,6854,37.712246999999998,-122.410504,0,SCHWERIN ST,VISITACION AVE,NS,E,,0,10/29/2017 05:39:39 PM +0000,657425,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.473673219874 37.743073938017),24982,Taraval St&17th Ave SW-NS/PS,TARA17A1,TARA17AV,6615,37.743068999999998,-122.47366,0,17TH AVE,TARAVAL ST,NS,SW,,0,10/29/2017 05:39:39 PM +0000,655292,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.402244212339 37.776161945199),23016,Bryant St&6TH St E-FS/BZ,BRYT 6S0,BRYT 6ST,3725,37.776156999999998,-122.402231,0,6TH ST,BRYANT ST,FS,S,BZ,0,10/29/2017 05:39:39 PM +0000,652254,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.45313322072 37.774911941793),26183,Fulton St & Shrader St  SW-NS/BZ,FULTSHRD,,7499,37.774906999999999,-122.45312,0,SHRADER ST,FULTON ST,,,,0,10/29/2017 05:39:39 PM +0000,657614,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.393969212939 37.79112094697),24258,Main St&Howard St N-FS/BZ,MAINHWR0,MAINHWRD,5334,37.791115999999995,-122.393956,0,MISSION ST,MAIN ST,FS,N,BZ,0,10/29/2017 05:39:39 PM +0000,653961,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.418639210317 37.735059940672),23483,Crescent Ave&Roscoe St NE-NS/PS,CRESROS0,CRESROSC,4203,37.735054999999996,-122.418626,0,ROSCOE ST,CRESCENT AVE,NS,NE,,0,10/29/2017 05:39:39 PM +0000,652994,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.391466204506 37.720970942099),26009,Fitzgerald Ave&Ingalls St W-NS/PS,FITZING1,FITZINGL,4646,37.720965999999997,-122.391453,0,INGALLS ST,FITZGERALD AVE,NS,W,,0,10/29/2017 05:39:39 PM +0000,657320,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.419313207126 37.70987193857),25070,Santos St&Velasco Ave S-NS/PS,SANTVEL1,SANTVELA,6345,37.709866999999996,-122.41930000000001,0,VELASCO AVE,SANTOS ST,NS,N,,0,10/29/2017 05:39:39 PM +0000,655444,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.443221215092 37.746680940002),25814,Diamond Hts&DuncanSt NE-NS/PS,DHTSDUNC,DHTSDUNC,7229,37.746676000000001,-122.443208,0,DIAMOND HEIGHTS BLVD,DIAMOND HEIGHTS BLVD,NS,NE,FL,0,10/29/2017 05:39:39 PM +0000,656805,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.49007722604 37.780775939936),26278,30th Ave & Geary Blvd,30AVGEAR,,7836,37.780771000000001,-122.490064,,GEARY BLVD,30TH AVE,,,,,10/29/2017 05:39:39 PM +0000,657773,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.428303208671 37.711744938451),24061,1650 Geneva Ave S-MB/PS,GNVA1651,GNVA1650,4796,37.711739999999999,-122.42829,0,,GENEVA AVE,MB,S,,0,10/29/2017 05:39:39 PM +0000,653533,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.402008205663 37.713399940373),26089,San Bruno Ave&Somerset St  E-MB/BZ,SBROSOMI,,7191,37.713394999999998,-122.401995,0,SOMERSET ST,SAN BRUNO AVE,,E,,,10/29/2017 05:39:39 PM +0000,657459,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.39345121369 37.793922947903),23603,Ferry Plaza S-MB/BZ,FRRYPLA1,FRRYPLAZ,4727,37.793917999999998,-122.393438,0,GODEUS ST,MUNI METRO TNL,MB,S,,0,10/29/2017 05:39:39 PM +0000,652884,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.439365221003 37.800510945087),25906,Chestnut St&Pierce St NW-FS/BZ,CHESPIE0,CHESPIER,3952,37.800505999999999,-122.439352,0,PIERCE ST,CHESTNUT ST,FS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,657147,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.478501218296 37.728064936242),25791,Winston Dr&Buckingham Way E-NS/BZ,WINSBUC1,WINSBUCK,6952,37.728059999999999,-122.478488,0,BUCKINGHAM WAY,WINSTON DR,NS,E,BZ,0,10/29/2017 05:39:39 PM +0000,656752,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.471173224358 37.782704941047),25271,Clement St&12TH Ave NW-FS/BZ,CLMT12A0,CLMT12AV,4047,37.782699999999998,-122.47116,0,12TH AVE,CLEMENT ST,FS,NW,BZ,1,10/29/2017 05:39:39 PM +0000,656210,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.467950215795 37.719750936174),23540,Garfield St&Vernon St NE-NS/SB,GARFVER1,GARFVERN,4253,37.719746000000001,-122.46793700000001,0,VERNON ST,GARFIELD ST,NS,NE,,0,10/29/2017 05:39:39 PM +0000,652796,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.409433215998 37.792072946422),23612,California St&Powell St NW-FS,CALIPOW0,CALIPOWL,3890,37.792068,-122.40942,0,POWELL ST,CALIFORNIA ST,FS,NW,,1,10/29/2017 05:39:39 PM +0000,652898,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.413533210251 37.736054941054),23510,Folsom St&Ogden Ave NE-FS/SB,FOLSOGD0,FOLSOGDN,4695,37.736049999999999,-122.41352000000001,0,OGDEN ST,FOLSOM ST,FS,NE,,0,10/29/2017 05:39:39 PM +0000,653038,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.407917213929 37.776868945019),22977,7th St&Folsom St N-FS/SI,7STFOL1,7STFOLS,3192,37.776863999999996,-122.407904,0,HOWARD ST,7TH ST,NS,E,BZ,0,10/29/2017 05:39:39 PM +0000,651800,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.442808216396 37.75548794077),23551,Corbett Ave&Romain St E-NS/SB,CRBTROM1,CRBTROMN,4186,37.755482999999998,-122.442795,0,ROMAIN ST,CORBETT AVE,NS,E,,0,10/29/2017 05:39:39 PM +0000,652812,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.436756217551 37.771235942263),23905,Haight St&Divisadero St SE-FS/BZ,HAITDIV1,HAITDIVI,4951,37.771231,-122.43674300000001,0,DIVISADERO ST,HAIGHT ST,FS,SE,BZ,1,10/29/2017 05:39:39 PM +0000,653678,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.462344214064 37.71318293643),22992,Broad St&Orizaba Ave NE-NS/PS,BRODORI1,BRODORIZ,3717,37.713177999999999,-122.46233100000001,0,ORIZABA AVE,BROAD ST,NS,NE,,0,10/29/2017 05:39:39 PM +0000,652214,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.400253213763 37.78775494678),23951,Mission St&2nd St W-FS/BZ,MISS 2S0,MISS 2ST,5529,37.787749999999996,-122.40024,0,2ND ST,MISSION ST,FS,W,BZ,0,10/29/2017 05:39:39 PM +0000,653763,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.405130207043 37.720529940354),24026,Mansell St&Somerset St W-FS/PS,MANSSOM1,MANSSOME,5352,37.720524999999995,-122.405117,0,SOMERSET ST,MANSELL ST,FS,W,,1,10/29/2017 05:39:39 PM +0000,653493,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.425940214295 37.761392942819),23008,18th St&Dolores St SE-FS/BZ,18STDLR0,18STDLRS,3331,37.761387999999997,-122.425927,0,DOLORES ST,18TH ST,FS,SE,BZ,0,10/29/2017 05:39:39 PM +0000,652244,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.427116215355 37.768884942739),25498,Market St&Dolores St S-NS/SI,MRKTDLR1,MRKTDLRS,5668,37.768879999999996,-122.427103,0,DOLORES ST,MARKET ST,NS,S,SI,0,10/29/2017 05:39:39 PM +0000,656617,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.450542215621 37.739230939139),25209,Myra Way&Omar Way SW-FS/SB,MYRAOMA1,MYRAOMAR,5456,37.739225999999995,-122.450529,0,OMAR WAY,MYRA WAY,FS,SW,,0,10/29/2017 05:39:39 PM +0000,655808,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.401233214061 37.793184946731),25095,Sansome St&California St NW-NS/BZ,SANSCAL1,SANSCALI,6327,37.79318,-122.40122,0,CALIFORNIA ST,SANSOME ST,NS,NW,BZ,0,10/29/2017 05:39:39 PM +0000,655893,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.476795222274 37.75789393819),22837,19th Ave&Lawton St SW-FS/BZ,19AVLAW2,19AVLAWT,3369,37.757888999999999,-122.476782,0,LAWTON ST,19TH AVE,FS,SW,BZ,0,10/29/2017 05:39:39 PM +0000,651540,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
POINT (-122.421759214652 37.764991943068),24682,16th St&Valencia St NE-NS/BZ,16STVLN1,16STVLNC,3300,37.764986999999998,-122.421746,0,VALENCIA ST,16TH ST,NS,NE,BZ,1,10/29/2017 05:39:39 PM +0000,655183,109,,LBIENENFELD,10/30/2017 05:42:13 PM +0000,LBIENENFELD,10/30/2017 05:42:13 PM +0000
